src_port,dst_port,payload_size,packet_count,duration_ms
65401,53,65,1,255.6313716114635
62581,80,905,3,78.72820213303567
64451,53,52,3,1433.729852133686
50702,443,933,3,112.06535024599233
60193,443,1745,4,113.04278125960944
56729,80,826,2,173.36518175730458
65094,443,1467,2,193.4465092805139
55826,443,1557,3,357.4869541904502
54323,443,1325,4,475.8630827092145
51991,443,1973,3,123.4168645364003
61921,443,1626,3,825.627906788689
51566,443,1388,3,230.65116858653394
51676,53,71,3,75.58449037036064
59095,443,962,2,193.25173768383644
53056,80,528,2,128.51021756494816
59149,443,1662,2,184.58891461915655
60846,443,1144,2,603.5684123711463
52098,443,1693,3,238.25055546654846
61638,443,1492,4,292.0429108410497
53368,443,1698,4,378.289794592864
52904,443,1242,4,260.9125626131215
59142,443,1416,4,177.79047690001892
63899,443,1492,3,157.15041343080614
49346,443,1284,4,1274.4478739800184
53929,443,1075,3,358.9561178652171
64627,443,1397,1,23.54504444161579
52612,443,1492,5,74.67071024690063
52296,80,887,4,261.5906201818759
51061,80,507,2,330.32391232970986
57691,80,924,4,571.7833278059554
59292,80,1043,5,582.2903857206946
50858,80,829,3,19.96469701169541
49996,443,1557,4,545.3861221335657
52318,22,455,3,253.1031507599571
52434,443,892,2,1227.0791835098585
54766,443,1200,3,243.78180358938548
65222,443,1496,3,414.6315047353095
59100,443,1524,3,48.3123747564758
55201,22,581,2,207.76753156983509
58773,443,1975,2,146.61322080199008
58091,443,1663,5,614.9334429031401
53142,53,63,2,486.5196346503176
64895,80,889,2,3195.289109124124
53259,53,83,2,34.68059605304116
51744,443,1787,4,69.83440711588592
53106,443,2010,3,523.9317326294438
61236,443,1321,3,89.71533423298456
59228,53,61,1,278.65562006248155
54960,53,66,1,120.39276934190016
61809,443,1805,2,230.39377765231188
53875,53,64,2,58.50722363173846
58090,443,1532,5,109.02020836387634
61792,443,1585,5,185.66621825322048
63455,443,1254,4,90.49266668795812
52783,443,1679,2,85.20988423041958
53637,443,1809,3,191.74392291230907
54457,443,1742,3,32.924596855314114
60892,443,1956,2,95.00160515403209
61762,443,1496,6,58.99253376314076
65436,443,1688,3,133.29465926907793
54814,443,1817,5,383.5908639525787
54102,443,1336,3,506.86619862293924
58271,443,1947,4,110.00360072517906
52904,53,68,3,161.85900300402247
63189,443,1715,4,171.15771901211218
61876,443,1616,5,69.08584254261696
51403,443,1410,3,119.06005898351043
56868,443,1310,2,16.951565642031106
54670,443,1343,3,348.3362702765724
56249,443,1762,2,14.051120718531793
62959,80,1082,3,98.17789372112573
56354,443,1569,3,677.6977760299928
50111,443,2104,4,2505.139267416336
65280,53,52,2,96.99057904570321
64193,443,2034,4,553.568083861306
63291,443,1649,3,88.78429055159887
56375,443,1150,2,158.64473845591854
57652,80,736,3,486.02444171901783
62206,443,1650,2,216.5390924336765
65282,443,1498,2,565.671307484691
52677,443,1478,4,886.495062415724
52824,80,1196,4,76.61330957086707
64667,443,1303,4,262.030690066965
58688,443,1039,2,196.54071188662738
59548,80,949,2,151.39861052122157
58540,443,1471,4,628.5622577744916
62651,443,1046,5,791.1820684653724
59835,443,1675,4,150.77766345256526
64278,443,1605,5,251.31418692402823
55877,53,47,1,368.3274989673918
62521,443,1814,4,196.86641327626353
63395,443,1974,3,78.5537123763839
57269,443,1592,4,338.3110901876309
60004,443,1889,2,432.12963273726336
61308,443,1195,2,156.58110094667794
54835,443,1839,5,97.19573800361334
61211,443,1397,3,350.4320626255377
49239,443,1094,2,300.7690440212967
58463,443,1840,3,47.26395687797553
50892,443,1490,3,101.66920293608452
63699,80,658,2,326.732532560682
50101,443,2174,5,231.18460440652737
61873,80,938,3,905.6117787981347
50114,443,1334,5,636.389506345663
57355,443,1261,4,154.2409361732315
56432,443,1850,4,596.1081266351965
49957,443,1411,3,155.29938831987633
53785,443,2015,4,1209.1811691252726
55163,22,386,2,83.89224146622894
50509,443,1731,2,223.13484423081246
51956,443,1208,5,95.15883695285935
51001,53,72,1,229.6726281610448
58381,443,1266,3,14.785825678697076
53176,443,1411,4,556.7398569115085
60059,53,55,3,96.15999581734071
60657,443,1345,3,272.4854119689414
50108,443,1556,3,215.21234945817218
63026,443,1818,4,126.14427424939502
61294,443,1186,3,680.6531184806837
62999,80,680,3,27.72132055168757
51073,443,963,2,900.710982445817
59106,443,1519,2,401.51103466343454
65203,443,1204,4,71.47163276606074
49707,53,78,4,528.8690268121679
65317,53,62,2,203.912833667619
61735,80,947,2,242.99778515092547
56788,443,913,2,194.0249757168004
52897,443,1880,5,296.0537325703024
60214,443,1213,3,74.76530364715873
53202,80,768,2,766.2812920979393
49911,443,1709,4,364.5918358793621
63096,443,1777,4,239.60434402878096
65366,443,1469,2,166.1160318295794
61768,443,1501,2,343.11212978199757
62754,443,1605,3,417.3593639865872
60026,443,1458,5,258.4899554023506
54184,443,1848,2,174.22593360976387
63622,443,1170,5,242.88193517185226
51601,443,1741,4,147.29000748591784
64383,53,53,1,133.83624110158334
54076,80,863,3,739.3940312967154
56049,443,1918,3,35.27986263220654
57802,443,1831,4,338.23892249291237
63728,443,1315,3,77.66478332465907
59774,443,1406,4,243.49476197979348
60835,443,1473,3,794.5716651623846
56954,53,65,1,441.3192825135956
55764,443,1356,1,332.8859494267742
54564,443,2091,5,808.6313554842674
54039,53,47,2,410.934918944916
54412,80,725,2,598.6752447249987
51278,53,73,2,292.97724388699385
62390,443,1413,2,64.86150007588103
49323,443,1809,5,212.6821146011912
54872,443,1978,2,313.4305856549155
49696,443,1624,3,106.50588111790306
64275,443,1613,4,257.9883906332738
54815,53,68,1,77.18875559831461
63502,22,339,1,69.45604560423884
59491,80,856,2,473.9366301895399
59879,53,60,1,94.47544270144785
62632,22,624,2,102.87208910135848
59016,443,1368,2,112.11874221288537
52632,443,1663,3,250.14735579636468
65062,80,719,3,1286.4669843180172
57782,443,1160,2,684.5245010114274
65258,443,1705,3,321.7477250816646
58346,443,1468,4,364.0277427868256
53103,443,1132,4,74.4108858605668
57420,443,1747,4,68.41177001546333
63660,80,601,3,371.774201245949
52747,53,69,1,175.8317823410015
54783,443,1638,3,221.14930408987635
57089,80,576,2,183.64178811204067
53138,80,750,2,89.15984200141045
62018,443,1350,5,3274.626565595713
58908,443,1734,4,470.9344577312583
50525,443,910,1,411.95316726200036
54526,80,942,4,110.10699259119986
58242,443,1912,3,136.9702663397352
65177,443,1234,4,144.0549891029237
53280,443,1595,3,194.82974274184517
63260,443,1941,3,82.48647392561317
64667,22,310,2,851.4842313864606
60037,443,2011,5,124.40743899954077
62180,443,1843,6,142.71637472598613
58194,443,1574,4,141.16903258076817
55006,443,1423,2,19.32018445459975
59680,443,1579,4,156.14073390964663
49239,443,1685,4,266.702517663105
63803,80,791,4,206.55825880716577
64030,443,1846,6,42.57813570522905
63103,443,1394,3,133.0479524006497
54261,443,1691,4,291.502717931014
60891,443,854,5,202.41388047703995
50897,53,71,1,203.9930897138216
62328,53,60,2,61.670823443394994
61891,443,1245,2,63.238257109899365
60642,80,933,2,224.85462977630996
58805,443,1226,4,92.536717658815
50182,443,1563,4,564.5705997132958
64441,443,1268,1,46.58578921932727
49608,443,1430,3,262.3975952720033
60143,443,2092,3,1111.9115040404938
57244,443,1290,3,114.27223213381443
63422,80,1276,4,84.02722867847228
61982,80,912,3,614.7307587078838
50686,443,1756,4,143.17620914174998
50230,443,1583,2,77.07162442949016
53964,53,66,3,365.5562252726779
61452,443,1246,4,201.57911238567337
61175,443,1224,3,134.16550663752878
56441,443,862,4,79.51795317789414
63148,443,1756,5,25.318701368009528
62588,443,1230,4,963.3147684791799
55920,443,1579,5,224.86439400757303
59751,22,576,3,166.86828473839114
62182,53,58,3,402.28540817818447
54617,80,1099,2,139.64347657692724
62869,443,1614,3,103.3902204925314
56969,80,787,2,483.7000664297503
54593,443,1448,3,450.6285120588659
54389,53,53,1,115.30973890802065
49170,443,1278,3,1766.214828371689
49460,443,1720,7,63.18884726206848
64394,443,1554,4,457.3322817217699
60072,80,769,5,3250.0587192570415
59034,80,585,1,1205.4251820187262
56681,53,65,1,405.9051547988555
60389,80,1059,2,682.9335111820475
51329,443,1753,2,165.83876367195646
63306,443,1270,1,351.9085739861629
64632,80,572,3,50.33105227641613
55521,443,1452,5,108.44583297439566
49243,53,60,1,452.6987611960428
62725,443,1282,5,1210.406765663984
58074,443,1429,2,48.95117336589671
59211,443,1091,1,42.30250960428807
54557,53,66,2,913.9626855234425
60430,443,1444,4,426.6319341594049
60020,443,2357,4,609.4464213566416
62180,80,604,2,60.80086481763979
51748,443,1066,3,221.79140441687363
58775,53,68,2,1233.1781885512396
58982,443,1848,2,710.3992748024782
53911,443,1675,5,10.454345322729974
52385,443,1188,3,217.58561547492022
51988,443,1389,3,494.89200564034996
62819,443,1956,4,313.14131278581334
56318,443,1633,4,196.5268418843854
55503,80,761,3,189.60493758253006
61480,443,1595,3,159.61374042614904
49761,443,1112,2,182.4390463186613
55900,80,836,3,186.07107906540202
63930,22,443,3,219.09287062520127
51046,80,927,1,272.7269176934762
57431,443,1451,4,124.88587314495032
62577,80,964,4,235.29300480412027
62212,443,1272,3,80.56801092274596
49948,443,2099,5,45.697598603012864
55954,443,1361,4,648.1284467612176
55334,443,1423,3,1291.8886683789103
53731,53,59,2,33.11688520938847
63075,80,854,2,52.66605044640441
62687,443,1229,4,805.6068124249406
53990,443,1947,4,118.08036262707057
63732,443,1227,2,48.956787418674814
49540,53,76,2,483.43347780897625
51439,80,503,3,238.16270424753716
56571,443,942,3,121.24799175342754
60495,443,1013,4,78.57961175429836
65018,443,1112,3,144.74369828405133
54318,443,1833,5,96.83113541120673
58686,80,722,2,331.9456516945922
61105,443,1658,4,290.0760839605701
56377,443,1373,3,302.10655649044935
55800,443,1453,4,276.140727617505
56956,80,698,3,459.2715305464172
62472,443,1256,3,479.0145049898029
52680,22,534,3,255.62597899242
60495,53,61,2,125.70190911066196
65502,443,1474,2,61.70613429494727
62748,53,71,1,56.643073194453635
59237,443,1249,4,232.1663747883385
64172,443,1690,3,1589.1563796284815
52858,443,1225,3,125.07513445867545
53409,443,1205,4,382.41203334714373
63102,443,1889,5,258.5672146800071
63439,80,411,2,326.92641122386306
52032,443,1089,2,197.6713954278242
61448,443,1652,3,128.49484770983963
62434,443,730,1,659.1095619049287
54578,443,1831,5,89.2511494464815
59728,443,1422,2,87.67830151586637
58245,443,1529,3,55.977932547216575
61718,443,1113,1,115.78671995058798
64866,443,1606,4,1997.1223402612138
65518,80,1036,3,626.6268654866338
54002,443,1641,3,35.92494573131399
57261,80,1144,4,211.9751066742538
54835,80,626,3,361.1810264034498
58710,22,611,4,67.3713960624708
56921,443,1773,3,46.20637659321426
54450,443,1598,3,236.0097401894702
52185,443,1151,4,65.67774532392562
49783,443,2123,5,227.96439734915276
57331,443,1610,3,322.5291883150499
64242,80,1128,3,221.5405880306767
58923,443,1711,6,62.46464590422247
53401,443,1806,4,451.6765249078068
65071,443,1951,4,383.67575429536447
53653,443,1421,3,266.89706426125764
59219,443,1465,5,586.4782087840399
62876,443,1725,2,34.43769564224019
52649,80,825,2,158.29378398286997
56359,443,1609,3,185.6102955229075
64415,443,1662,2,58.11819308793359
65082,443,1782,4,849.2914819073738
51281,443,1754,3,21.79598972925701
54471,443,1672,5,863.0007713223969
61804,443,1650,2,61.32224116821213
55077,443,1579,4,109.68197768681489
54640,443,1695,3,138.54075317876055
55034,80,657,1,134.4768108282483
58263,443,1561,2,104.05056227311762
53231,443,1188,4,109.9333920027794
57750,22,522,2,54.614347231375945
54371,53,63,1,371.97088737272145
62930,80,919,1,196.69418549526094
55047,443,1360,2,372.6546086655747
56035,443,1029,2,1037.118994331394
50257,443,1480,5,217.63341757857754
64445,443,1286,4,252.66691144383074
50726,443,1117,3,96.34184235297606
59063,443,1017,2,710.9145607297185
58019,443,1307,3,142.74536632633883
59531,443,1347,3,87.84075497224535
58425,443,1493,4,56.62239279882976
49511,443,1666,3,34.91611298052042
61716,443,2177,6,184.14183454407254
52772,80,674,3,462.32173790848407
63882,443,1313,5,79.62507224500462
58948,443,2154,5,99.22832799330762
57695,443,1459,3,164.97524401684635
55103,443,1255,4,128.44465782839575
51574,53,79,2,90.47986933608635
61923,53,65,1,217.25606268912787
58557,443,2015,4,643.627138699925
49894,443,1259,3,74.8556931232596
58806,443,1090,3,240.08145943022507
53061,443,1726,4,201.87371024282984
55776,80,801,4,170.8059416711696
55694,80,633,2,206.85112590788626
54662,443,2075,4,288.7745416943388
59457,443,1905,4,48.46914853848029
52597,443,1859,5,55.89051965279158
56392,443,1314,5,879.1067156624586
63385,443,1119,2,147.877835286418
59773,80,1103,4,124.91006474870574
61077,443,1675,4,72.4933947837246
65295,443,1109,3,249.3996019180297
62304,53,63,3,32.612427419568576
54615,443,1303,2,331.24611110587244
58181,443,1740,4,149.81179880098313
55437,80,815,3,99.36119569881276
56100,443,1804,5,259.20403428410117
49154,53,51,3,21.385788217634474
62844,22,523,2,196.81570291243673
60115,443,1538,4,584.4815598734898
56699,80,847,2,65.71524341510363
64921,443,1699,5,130.10570832481739
51356,443,1409,2,939.420012824148
63400,22,381,3,281.428164037921
52415,443,1536,2,97.06093226330024
62220,443,2169,4,212.78450544616646
59869,53,73,2,99.10316101269774
61769,443,1020,3,1078.3076194210132
62695,443,2052,3,90.50493625219426
55650,53,71,1,82.22170052320669
55924,443,874,1,211.36185113569928
63194,443,1560,5,4859.168439566448
53295,53,53,3,245.13093009657572
57532,443,2025,5,401.2954611878361
60450,443,1515,1,224.7702840797236
53788,443,1393,4,120.17547185127042
64631,443,1612,5,429.27768503189566
49535,443,1481,4,134.81353130262116
65235,443,1628,2,80.48829275258058
57574,22,359,1,617.271527707178
52702,443,1697,4,302.705088473797
59512,80,991,3,287.8564221116176
62641,443,1177,2,144.15575778155045
54115,443,1054,1,205.5244272969507
62251,443,1578,5,799.9479469951219
54534,22,674,2,215.79230547130737
51069,443,1506,3,478.84519747283747
52950,443,1519,2,785.4402159271992
63546,443,1628,3,484.6602116043848
52798,80,692,2,692.2907037982615
49470,53,53,1,95.03742165876216
54338,443,1971,2,503.54711552216577
63059,443,1988,3,132.43934513154701
60337,53,66,2,125.43507438799985
60721,80,952,2,229.44521868089993
55839,443,1664,3,192.1475234323357
56976,80,836,1,117.83625583008175
58775,443,752,1,286.2419047201679
60798,443,1272,3,142.9537613320356
62603,53,54,2,365.1710777827249
52221,443,1443,4,523.0095296033493
53660,443,1888,6,308.1939096515806
64744,80,993,3,76.97663393927411
64517,443,1158,4,15.513624032537317
54408,443,1188,1,162.85995923241964
55569,443,1601,3,77.35272877819726
49350,443,502,2,120.82043602370275
59700,443,855,2,76.36660083973983
55470,443,1445,2,169.60258600552706
51975,443,1161,4,457.47757397160257
61077,80,474,1,155.53610379162197
56225,443,1385,5,345.53780489873026
54923,443,1173,4,193.88189160662634
57274,443,1815,5,49.40762201633658
59656,443,1619,5,309.2793972441689
52609,443,1456,3,224.0080193893509
63997,443,1301,4,353.18323835772054
49339,443,1938,4,127.06803083148672
55031,443,1367,3,817.8680694834627
54197,443,1073,2,211.347433326507
64820,443,1292,3,386.7848757257715
54273,443,1746,5,495.39548470282415
61772,443,1775,2,186.56161862541444
59465,443,2290,7,48.801280594219655
64677,53,72,2,119.36425166015569
56840,443,1490,4,1866.5066319522753
61801,443,1706,4,51.19911675300728
64697,53,44,1,36.463134811148095
59259,443,1537,4,919.4793324332865
55995,443,1540,3,434.68473039195914
55245,80,1083,4,400.31956408073296
63623,443,1571,3,93.53630698217391
54763,53,67,1,37.2046592540264
63465,80,1034,4,75.1825486215629
54783,443,1545,1,133.90260892051754
59958,443,1520,3,190.26591529167604
52526,443,728,2,141.62321800201605
50635,80,786,2,440.27264936714545
62252,443,1556,4,994.9568887642118
49176,443,1663,4,395.13430858880974
50758,443,1541,3,66.32623631063464
53582,443,1605,5,48.83925649025918
52104,443,742,5,3955.89345488493
60437,80,996,3,57.56040411436734
54169,443,1059,4,213.45043116048703
58627,443,1323,2,205.6302719565769
59125,80,900,2,111.50591618750344
62483,80,659,2,130.13398829180923
60336,443,1173,3,92.48035217155599
57876,443,1513,3,356.2845568356535
63227,443,1602,4,207.5697455094736
50412,443,1643,3,233.15041559615483
52874,443,1148,4,781.1870951287685
54575,443,1814,4,254.24694321770752
63482,443,1707,3,205.13749560873043
60339,53,81,1,268.27155257448044
62946,443,1648,4,175.86778164527283
51328,443,1511,2,352.18685755669185
51691,443,1174,3,80.68246312237244
53117,80,896,3,188.26053604670977
57049,443,1419,4,487.0965860925026
56476,53,89,1,793.1813287712664
58874,443,1479,4,122.23585779015353
56274,443,1285,1,46.235909731596706
61623,53,64,1,72.59925263999956
56388,80,883,2,847.1841469599942
58859,443,1609,5,536.7075410607223
65218,53,65,2,1186.8950060078018
60249,443,1406,2,144.3297980374709
62498,443,1500,2,73.68153687804735
55005,443,1478,3,95.94782510896047
53369,443,1138,4,61.23086068875011
59706,80,1170,4,459.3185223094623
51752,443,2036,3,60.609355249167315
53988,443,1267,4,135.94744583367154
59580,443,1373,4,48.33411301129126
60496,443,1240,5,155.64912438014696
59079,22,501,2,96.08270182364834
55525,443,1548,3,318.2417630713184
50536,443,2091,4,370.99167201600943
58112,443,1706,2,195.72706653673447
54731,443,2123,4,874.2286731244433
57077,443,1688,3,315.8863682169987
61875,443,1759,4,61.60557239473878
62104,443,1425,3,273.2848789656379
55263,53,79,2,89.50377279609718
52451,22,479,2,237.83689199436557
59262,80,611,2,84.63843411024399
58824,53,69,1,24.142611120747958
52061,80,674,3,125.89446322454563
51970,80,995,4,111.3276279133325
60787,53,61,1,59.58282804855481
57693,443,1727,3,29.060763215251917
56216,443,1591,6,63.97556953326488
61962,443,1608,4,395.1146410811853
51100,443,1472,3,147.3135258926173
57183,443,1410,4,72.75803147757495
62541,443,1417,3,526.7565002415164
65392,443,1564,4,96.42564201486695
49191,443,1353,2,316.93168962833965
57352,443,1091,3,100.56013686218665
